"topic","term","beta"
6,"houston",0.00105804455695143
7,"houston",8.50783802577324e-06
8,"houston",0.000523111864535949
9,"houston",7.79506196066836e-05
10,"houston",6.29119620481781e-05
11,"houston",3.57214435073867e-05
12,"houston",0.000234005773251655
13,"houston",7.01252025716672e-05
14,"houston",0.000396484397401888
15,"houston",0.000146101258237382
1,"huckabee",0.000134780557445643
2,"huckabee",0.000394720048488285
3,"huckabee",0.000514555571893785
4,"huckabee",0.000121539384102699
5,"huckabee",0.000249951680556799
6,"huckabee",0.00016967640304627
7,"huckabee",2.36473979118102e-05
8,"huckabee",0.000584398302591503
9,"huckabee",0.000195961343554981
10,"huckabee",0.000412349215649224
11,"huckabee",0.000345682931800913
12,"huckabee",0.000250119986693854
13,"huckabee",8.69564148507031e-05
14,"huckabee",0.000289360221040481
15,"huckabee",7.64004636979078e-05
1,"hugh",9.83939715591202e-06
2,"hugh",9.43629478936073e-06
3,"hugh",3.31621275031403e-05
4,"hugh",0.000513451937282751
5,"hugh",1.7343856369336e-05
6,"hugh",7.24245499684717e-05
7,"hugh",1.65276676784283e-05
8,"hugh",0.000226004753456393
9,"hugh",1.90046271278434e-05
10,"hugh",2.52855585805008e-05
11,"hugh",3.45524729106768e-05
12,"hugh",1.06800458304832e-05
13,"hugh",0.000250837557515066
14,"hugh",3.93543451296225e-05
15,"hugh",6.20099894737991e-05
1,"huma",0.0011350251036196
2,"huma",6.98416000098945e-06
3,"huma",0.00021463467672159
4,"huma",4.32702995622468e-05
5,"huma",0.000457473226415577
6,"huma",3.34222434068398e-05
7,"huma",0.000139856158018755
8,"huma",0.00018916498559917
9,"huma",1.93126965928077e-05
10,"huma",2.80390307153545e-05
11,"huma",2.28979604980853e-05
12,"huma",1.88409598482459e-05
13,"huma",6.14229833453744e-05
14,"huma",0.000126180345411295
15,"huma",1.69291049045875e-05
1,"hunt",2.55592693804317e-07
2,"hunt",1.46062582324942e-06
3,"hunt",4.81512507022969e-08
4,"hunt",1.43868992566054e-06
5,"hunt",3.22694018805587e-07
6,"hunt",2.31448110809651e-06
7,"hunt",7.73980829942847e-07
8,"hunt",7.24261867410882e-08
9,"hunt",4.53601404847605e-08
10,"hunt",1.64922947493443e-07
11,"hunt",0.00166770600017911
12,"hunt",2.43367845843532e-07
13,"hunt",1.02811506845615e-07
14,"hunt",2.46395235043408e-09
15,"hunt",4.436899388949e-07
1,"hurricane",0.000139006188997808
2,"hurricane",0.000115013485627412
3,"hurricane",0.000291477111038389
4,"hurricane",0.00100312716844127
5,"hurricane",0.000501797274653322
6,"hurricane",0.00043012610994244
7,"hurricane",3.58080279359841e-05
8,"hurricane",3.62376971977054e-05
9,"hurricane",1.93749778328654e-05
10,"hurricane",0.000375605598876381
11,"hurricane",0.000331292026977169
12,"hurricane",0.000249723393548252
13,"hurricane",0.000536910376374277
14,"hurricane",0.00021263196066581
15,"hurricane",7.46191745127472e-05
1,"id",2.12522945111693e-08
2,"id",5.64572441859366e-08
3,"id",5.00845992664496e-08
4,"id",3.40391993656252e-06
5,"id",7.18156053662082e-07
6,"id",5.6617428456019e-08
7,"id",1.77821330579146e-07
8,"id",9.93207568186429e-08
9,"id",2.03514813224335e-08
10,"id",0.00299167884909482
11,"id",4.54074517334344e-09
12,"id",1.75023409864401e-09
13,"id",2.32969824294903e-06
14,"id",2.23029392028267e-08
15,"id",5.34671260805025e-08
1,"idea",0.000247905503437823
2,"idea",0.000622506258418251
3,"idea",3.51583806814964e-05
4,"idea",0.000504387878891027
5,"idea",0.000914358772010366
6,"idea",0.000873113707165993
7,"idea",9.40216543758837e-05
8,"idea",0.000338790868475219
9,"idea",2.72433020518342e-05
10,"idea",0.000514157739142096
11,"idea",1.50566663090301e-05
12,"idea",0.000465896575151434
13,"idea",0.000149609108581796
14,"idea",0.00121313752560564
15,"idea",1.99211705072304e-05
1,"immigrant",3.73954687305921e-05
2,"immigrant",0.000304248173406169
3,"immigrant",1.25785959127505e-05
4,"immigrant",3.48192043953203e-05
5,"immigrant",1.56630993301411e-05
6,"immigrant",2.11505684094216e-05
7,"immigrant",8.26402934375176e-05
8,"immigrant",3.53190160412846e-05
9,"immigrant",1.13753440144006e-05
10,"immigrant",2.00757024715097e-07
11,"immigrant",1.77380137923649e-05
12,"immigrant",0.00169648055502338
13,"immigrant",3.53822190439794e-06
14,"immigrant",6.51309418719213e-05
15,"immigrant",2.48233612136254e-06
1,"immigration",0.00367930872391533
2,"immigration",0.00518167154502056
3,"immigration",1.37228795895859e-05
4,"immigration",0.00038042830413102
5,"immigration",0.00371630482224026
6,"immigration",0.00127126075017164
7,"immigration",0.00273016471539292
8,"immigration",0.00239112580323213
9,"immigration",0.000126186510844476
10,"immigration",0.00233881565691076
11,"immigration",0.00161969464346298
12,"immigration",0.00390900793760426
13,"immigration",0.00149465523616629
14,"immigration",0.000969345894070355
15,"immigration",3.63758856032161e-06
1,"inaugural",0.000284063359196887
2,"inaugural",0.000220095685667102
3,"inaugural",0.000375575041081667
4,"inaugural",6.30507745253303e-05
5,"inaugural",1.18135642023863e-05
6,"inaugural",1.55299833300967e-05
7,"inaugural",2.89753538035378e-05
8,"inaugural",0.000251238326468355
9,"inaugural",6.62319593428382e-05
10,"inaugural",0.00021894560605814
11,"inaugural",0.000240159867885361
12,"inaugural",0.000159503879049859
13,"inaugural",3.98031220214565e-05
14,"inaugural",8.8557542921299e-05
15,"inaugural",0.000111987554393896
1,"inauguration",9.85325087651839e-06
2,"inauguration",4.06615198064674e-07
3,"inauguration",1.06117543942064e-08
4,"inauguration",2.10027084077821e-07
5,"inauguration",8.53196321399711e-07
6,"inauguration",1.14901207232126e-06
7,"inauguration",6.41285301107043e-06
8,"inauguration",1.45896065545723e-06
9,"inauguration",1.57719925319114e-08
10,"inauguration",1.02216579497939e-06
11,"inauguration",2.94623403312835e-06
12,"inauguration",0.0026445565033083
13,"inauguration",2.10061712066302e-06
14,"inauguration",9.79898992185898e-08
15,"inauguration",1.98887934725828e-07
1,"incident",2.48710209734233e-05
2,"incident",1.78086024335461e-05
3,"incident",9.54547075447823e-05
4,"incident",5.90410770983946e-06
5,"incident",0.000482357251215299
6,"incident",9.96649579080934e-05
7,"incident",7.24010785211302e-05
8,"incident",0.000144323795810302
9,"incident",2.24650298291027e-07
10,"incident",2.45009255854748e-05
11,"incident",0.000207345814111313
12,"incident",6.99940235992776e-05
13,"incident",4.05191803156459e-05
14,"incident",0.000199557675441032
15,"incident",2.37808109302394e-05
1,"include",0.000118211527677876
2,"include",9.51815265453661e-05
3,"include",6.47837686991793e-05
4,"include",0.000113360899311248
5,"include",1.17750352369836e-05
6,"include",2.43194197223387e-05
7,"include",9.02786404504328e-05
8,"include",6.02472718401678e-05
9,"include",0.000613123775066315
10,"include",9.09437777673775e-07
11,"include",7.33883221645041e-05
12,"include",9.02585184286492e-05
13,"include",0.000151047884503416
14,"include",9.24409909509412e-05
15,"include",6.60950146829473e-05
1,"independent",3.09609812725306e-05
2,"independent",4.70022509408381e-06
3,"independent",8.68288138474222e-07
4,"independent",6.90776823446899e-05
5,"independent",4.88909510309775e-06
6,"independent",9.8668891338868e-06
7,"independent",7.49965607493445e-05
8,"independent",5.80127138906831e-05
9,"independent",5.25277794344453e-05
10,"independent",3.61512991860671e-05
11,"independent",4.41669548527923e-05
12,"independent",5.27073269828127e-05
13,"independent",0.000208473596014934
14,"independent",0.0015302450862437
15,"independent",0.000502091712485592
1,"indiana",5.46975467749736e-05
2,"indiana",0.000179920520596087
3,"indiana",0.000228398161878787
4,"indiana",1.3830015904847e-05
5,"indiana",0.000414045650675442
6,"indiana",4.44337650697759e-05
7,"indiana",0.000202936681492995
8,"indiana",4.56276778677786e-05
9,"indiana",0.000251216911618663
10,"indiana",4.59939414748775e-06
11,"indiana",0.000214652707302281
12,"indiana",6.75965964729367e-05
13,"indiana",7.61645800000639e-05
14,"indiana",4.01564477108021e-05
15,"indiana",1.2986990985157e-06
1,"individual",7.3392785908518e-05
2,"individual",8.15833818507618e-05
3,"individual",0.00184272112611003
4,"individual",0.00155950928969823
5,"individual",0.000653397308394029
6,"individual",0.00130500277311389
7,"individual",0.000142994917927694
8,"individual",0.000416289347230336
9,"individual",6.65673804091439e-06
10,"individual",0.000314776493124855
11,"individual",0.000525977040052961
12,"individual",0.000346003624621629
13,"individual",0.000224446610369243
14,"individual",0.000173496629877677
15,"individual",4.07682532222789e-05
1,"information",0.00212115207330323
2,"information",0.00197982634776489
3,"information",7.09232320780162e-06
4,"information",0.000366872516657703
5,"information",0.000338920603185154
6,"information",0.000880250688418773
7,"information",0.0017583181984306
8,"information",0.000658593790851155
9,"information",0.000530058519691178
10,"information",0.000731280648219225
11,"information",0.000328664372183858
12,"information",0.000315967808128121
13,"information",0.000165062498558086
14,"information",0.000317648010273703
15,"information",5.70945138287325e-05
1,"infrastructure",8.21127289946157e-05
2,"infrastructure",0.000251484261246678
3,"infrastructure",0.000196778538375278
4,"infrastructure",0.000165847715034825
5,"infrastructure",3.01666636325062e-05
6,"infrastructure",0.000427492896014175
7,"infrastructure",7.49111888685764e-05
8,"infrastructure",0.000199697608793243
9,"infrastructure",0.000122084914269827
10,"infrastructure",2.8592439422005e-05
11,"infrastructure",0.000391112253260269
12,"infrastructure",0.000120717798512622
13,"infrastructure",0.000133102103175371
14,"infrastructure",0.000248029110522441
15,"infrastructure",0.000540378066325904
1,"insurance",3.2402891982156e-05
2,"insurance",2.53318243810901e-05
3,"insurance",0.0121028032422608
4,"insurance",8.35890675641396e-05
5,"insurance",0.000186525733421116
6,"insurance",0.00220247892351247
7,"insurance",0.000357821418055965
8,"insurance",6.71194745673383e-06
9,"insurance",3.85952583948869e-05
10,"insurance",7.6364621958088e-05
11,"insurance",0.00031213768334756
12,"insurance",2.85452229354048e-05
13,"insurance",7.32419713279115e-06
14,"insurance",3.60919581306573e-05
15,"insurance",7.02086444822744e-05
1,"intel",9.67972294570302e-05
2,"intel",9.29545000103558e-05
3,"intel",7.58978159918872e-05
4,"intel",2.62456730625621e-05
5,"intel",8.11862660401612e-05
6,"intel",0.000238045716414783
7,"intel",5.06254657970676e-05
8,"intel",7.6160780891688e-05
9,"intel",0.000229180598914382
10,"intel",4.8229923100067e-05
11,"intel",8.57439886150645e-05
12,"intel",1.75886607080319e-05
13,"intel",7.60609234219027e-06
14,"intel",0.00037777627556044
15,"intel",2.15528796441791e-06
1,"intelligence",0.00456709594932068
2,"intelligence",0.00134401522278182
3,"intelligence",0.000485826108121883
4,"intelligence",0.0024511493674348
5,"intelligence",0.0060044101631596
6,"intelligence",0.0035423859889242
7,"intelligence",0.00356048030562693
8,"intelligence",0.00296131482129064
9,"intelligence",0.00047015451829487
10,"intelligence",0.00147689689149624
11,"intelligence",0.000850068253299366
12,"intelligence",0.0012364662872308
13,"intelligence",0.00240600313823277
14,"intelligence",0.00788292361231357
15,"intelligence",0.00165781323098415
1,"interfere",0.000113261458563912
2,"interfere",2.27334082959076e-06
3,"interfere",7.25535132400118e-05
4,"interfere",2.24214036035266e-06
5,"interfere",1.60014283078421e-05
6,"interfere",5.40112099608056e-05
7,"interfere",1.48516601055024e-05
8,"interfere",9.26711466693957e-05
9,"interfere",1.50909189969646e-06
10,"interfere",9.65834200037125e-07
11,"interfere",0.000152295732697234
12,"interfere",3.79000703663453e-06
13,"interfere",0.0010391620239624
14,"interfere",1.27215657214263e-05
15,"interfere",9.31842081996217e-05
1,"interference",0.000285307343185755
2,"interference",2.18926589472007e-06
3,"interference",8.31116904897095e-06
4,"interference",8.41623454305999e-06
5,"interference",1.74499835723757e-05
6,"interference",7.00525322710582e-06
7,"interference",0.000107549645254963
8,"interference",0.000245297232477994
9,"interference",1.9867205866204e-05
10,"interference",1.09447749052835e-05
11,"interference",0.000115473171051854
12,"interference",1.58542917230388e-05
13,"interference",0.00152360085730743
14,"interference",9.98507680521423e-05
15,"interference",4.13000977037463e-05
1,"interview",0.00015974249541031
2,"interview",0.000332300160380802
3,"interview",0.000121460807192098
4,"interview",0.000205532953371179
5,"interview",0.000104094500071365
6,"interview",3.57691181677855e-05
7,"interview",0.000395678903380005
8,"interview",0.00032836072949914
9,"interview",0.00018889549631191
10,"interview",1.75777294492495e-05
11,"interview",2.75167141951332e-05
12,"interview",0.000516305804218298
13,"interview",0.000139511170271128
14,"interview",0.00040547468829148
15,"interview",0.000202511783010025
1,"investigate",8.48763339428913e-06
2,"investigate",1.93499901312941e-05
3,"investigate",1.12646733850607e-06
4,"investigate",1.18404970879613e-05
5,"investigate",8.86427180191144e-07
6,"investigate",2.40447475282544e-06
7,"investigate",7.43754390335958e-06
8,"investigate",4.62134318633099e-06
9,"investigate",1.74862274550238e-07
10,"investigate",2.33161068705918e-07
11,"investigate",0.00194848948435861
12,"investigate",4.9560415798307e-07
13,"investigate",4.55144199046624e-06
14,"investigate",1.43318037163571e-07
15,"investigate",2.98641846942319e-07
1,"investigation",0.00984413945297591
2,"investigation",0.000371641561396829
3,"investigation",0.000815757817948333
4,"investigation",0.00412669547242688
5,"investigation",4.96716296846711e-06
6,"investigation",0.000555631660029401
7,"investigation",0.000240057349612835
8,"investigation",0.00171832477616933
9,"investigation",0.000357543814783417
10,"investigation",2.50243094987035e-05
11,"investigation",0.0315765429705912
12,"investigation",4.88786376681237e-05
13,"investigation",0.00218094450977274
14,"investigation",7.46172879705136e-05
15,"investigation",0.000491813265049371
1,"involve",1.69970234371754e-05
2,"involve",2.32818897364125e-05
3,"involve",1.22361409385978e-05
4,"involve",7.75617598174609e-06
5,"involve",0.00126121184967504
6,"involve",6.2436949901124e-05
7,"involve",4.40475479537671e-05
8,"involve",1.57055875996589e-06
9,"involve",5.122703129051e-06
10,"involve",1.33116571776853e-05
11,"involve",1.97795582004734e-05
12,"involve",9.75774793589068e-06
13,"involve",2.66823553194253e-05
14,"involve",3.17988039389609e-06
15,"involve",8.10105006521988e-07
1,"iowa",0.00551809573347723
2,"iowa",0.00115705483441656
3,"iowa",0.00423396544075688
4,"iowa",0.00124628156959145
5,"iowa",0.00460729289265528
6,"iowa",0.00691885029581265
7,"iowa",0.000700159734786329
8,"iowa",0.00630958739822977
9,"iowa",0.00225120950714421
10,"iowa",0.000678519048584659
11,"iowa",0.00192147308842777
12,"iowa",0.00263707461642932
13,"iowa",0.000270627586003511
14,"iowa",0.0022296891336746
15,"iowa",0.00219685278745701
1,"iran",0.000660629838786016
2,"iran",0.00213221628082831
3,"iran",0.0090299636594397
4,"iran",0.000985592815410758
5,"iran",0.000569997956174048
6,"iran",0.00554082093796139
7,"iran",0.00157851443694971
8,"iran",0.00219937786516481
9,"iran",0.000979686064205545
10,"iran",5.8431624964441e-05
11,"iran",0.00127196992239954
12,"iran",0.000624085055832693
13,"iran",0.00248739914686702
14,"iran",0.00172100940463625
15,"iran",0.00048057347812529
1,"iranian",8.44217682681673e-05
2,"iranian",4.81532542805981e-05
3,"iranian",0.000186516594940851
4,"iranian",1.63028532369181e-06
5,"iranian",4.84768219387338e-05
6,"iranian",0.00111594351140383
7,"iranian",0.000293353026521043
8,"iranian",0.000105935301794493
9,"iranian",4.0105052356168e-05
10,"iranian",0.000162967574659888
11,"iranian",5.41537611504574e-05
12,"iranian",5.18541572899824e-05
13,"iranian",0.000232740219164393
14,"iranian",2.22206558801939e-05
15,"iranian",0.000232746750527211
1,"iraq",0.00408327194484469
2,"iraq",0.000607149285340218
3,"iraq",0.00307249405506766
4,"iraq",0.000366949844518207
5,"iraq",0.00346917225283695
6,"iraq",0.000590502483486602
7,"iraq",0.0023365710853171
8,"iraq",0.00268046841251837
9,"iraq",0.00117728008205677
10,"iraq",0.000494693970882476
11,"iraq",0.00123148574901216
12,"iraq",0.000895558723393589
13,"iraq",0.000632421992297251
14,"iraq",0.00120408066547604
15,"iraq",0.000101625527717332
1,"iraqi",0.000219452096944932
2,"iraqi",1.14949877760732e-05
3,"iraqi",0.000117138057345711
4,"iraqi",6.06140185099877e-05
5,"iraqi",4.42223219982465e-06
6,"iraqi",8.07995355742374e-05
7,"iraqi",0.000212688424861987
8,"iraqi",0.000249597454585063
9,"iraqi",8.70957910319404e-05
10,"iraqi",0.000141867635854689
11,"iraqi",5.43361191166247e-05
12,"iraqi",0.000142220883746098
13,"iraqi",3.81229985800594e-05
14,"iraqi",1.31640667282119e-05
15,"iraqi",7.31776112797887e-05
1,"isil",1.07390825894461e-05
2,"isil",1.70566240859861e-05
3,"isil",5.8901783939986e-06
4,"isil",2.21687913326219e-05
5,"isil",8.41901824835944e-05
6,"isil",4.1471816657787e-05
7,"isil",3.24255027638402e-06
8,"isil",0.00344666654478945
9,"isil",1.49765787616915e-05
10,"isil",1.04269798495561e-05
11,"isil",1.15525782219061e-05
12,"isil",8.77485094825619e-06
13,"isil",1.46949295826694e-06
14,"isil",1.14677689906807e-05
15,"isil",8.49763984013845e-06
1,"isis",0.000307226916959391
2,"isis",0.00122696280227718
3,"isis",0.000984899075800912
4,"isis",0.0110326700079605
5,"isis",0.000389335274061259
6,"isis",0.0105915936640819
7,"isis",0.0014946623776738
8,"isis",0.000769100905831424
9,"isis",0.00280819440595485
10,"isis",0.0191978869662614
11,"isis",0.0028979747354119
12,"isis",0.00155167632481004
13,"isis",5.9572553702906e-05
14,"isis",0.000895417993017513
15,"isis",0.000632340098601092
1,"islam",0.00316616982711245
2,"islam",0.000266400325717295
3,"islam",2.84390118833072e-05
4,"islam",1.18250498894935e-05
5,"islam",0.000260431833419466
6,"islam",1.43136565902177e-05
7,"islam",0.000118962650084871
8,"islam",5.2187702541227e-05
9,"islam",0.000151002232975102
10,"islam",0.000578421289724326
11,"islam",5.58988109681613e-05
12,"islam",0.00345026312305168
13,"islam",5.38821970640271e-05
14,"islam",0.000144104536363757
15,"islam",0.000340970625999025
1,"islamic",8.61420229645333e-05
2,"islamic",3.90884596850746e-06
3,"islamic",8.69999912523576e-06
4,"islamic",1.54188019160684e-06
5,"islamic",4.67414357323918e-06
6,"islamic",1.63131333574607e-08
7,"islamic",8.32801231893652e-06
8,"islamic",2.16241219816058e-06
9,"islamic",5.04393168366983e-06
10,"islamic",1.35109794372696e-05
11,"islamic",2.03884692969447e-07
12,"islamic",0.00135921563930854
13,"islamic",3.66937804206481e-06
14,"islamic",3.69474889020302e-06
15,"islamic",2.08750174189526e-06
1,"island",1.1282519409338e-05
2,"island",0.000189671678996886
3,"island",5.82081647051494e-05
4,"island",7.63400026446328e-05
5,"island",0.000115702619752644
6,"island",5.61814257862366e-05
7,"island",8.36507177777977e-05
8,"island",0.000185606057942739
9,"island",9.67780726014133e-05
10,"island",0.000353157599354617
11,"island",0.000150065744217367
12,"island",0.000187831250759611
13,"island",0.000163040473055966
14,"island",2.88116908721488e-05
15,"island",8.29182960802891e-05
1,"israel",1.53831936529794e-05
2,"israel",0.000103251417271503
3,"israel",5.65353911505785e-06
4,"israel",0.00224685563019609
5,"israel",3.37646622279226e-05
6,"israel",3.95452341880918e-06
7,"israel",1.10678728020198e-05
8,"israel",0.000293657373404678
9,"israel",2.10143666432156e-06
10,"israel",0.00357082179923836
11,"israel",7.89663068169151e-05
12,"israel",5.07141378342369e-05
13,"israel",7.98035310146439e-06
14,"israel",2.33452409622184e-07
15,"israel",9.07397703959947e-05
1,"israeli",7.32138147919216e-06
2,"israeli",0.000109766724319601
3,"israeli",2.85714329487337e-05
4,"israeli",0.000256599815216718
5,"israeli",0.00037826472999846
6,"israeli",3.63067966436818e-05
7,"israeli",1.03812244375403e-05
8,"israeli",0.000256592132997857
9,"israeli",1.72375492641425e-06
10,"israeli",0.000207619486016366
11,"israeli",3.28638542931427e-06
12,"israeli",1.00634523452482e-05
13,"israeli",6.98296008986265e-05
14,"israeli",0.000239821909733633
15,"israeli",5.94965305337881e-05
1,"issue",0.0262390904758679
2,"issue",0.011150573385417
3,"issue",0.00230603761872001
4,"issue",0.0336931611195077
5,"issue",0.00922950325040623
6,"issue",0.0199634335485068
7,"issue",0.00605269590549705
8,"issue",0.0126352832243003
9,"issue",0.000692979664012936
10,"issue",0.0158201187950675
11,"issue",0.0118445373205618
12,"issue",0.00632869186117475
13,"issue",0.00258631403712712
14,"issue",0.0117651819546629
15,"issue",0.0262745307387614
1,"jabbar",0.00158332641724594
2,"jabbar",8.74118382289155e-06
3,"jabbar",5.81624187293614e-06
4,"jabbar",1.18929176128151e-05
5,"jabbar",8.48171416694092e-07
6,"jabbar",1.07147582567818e-05
7,"jabbar",1.50256003442312e-06
8,"jabbar",6.81463322140439e-07
9,"jabbar",1.09393781718136e-05
10,"jabbar",2.38543810918064e-06
11,"jabbar",5.49136698610405e-06
12,"jabbar",2.29460831158705e-05
13,"jabbar",5.29187850277167e-06
14,"jabbar",3.61788371511648e-06
15,"jabbar",9.2438383957502e-07
1,"jack",2.73484437969532e-05
2,"jack",7.01353540541522e-06
3,"jack",5.30619053629979e-06
4,"jack",4.55696973240636e-06
5,"jack",1.01920939413311e-05
6,"jack",1.06776892902598e-06
7,"jack",1.47577737428786e-05
8,"jack",0.000361540011183979
9,"jack",2.61334491260375e-05
10,"jack",6.54474685845949e-06
11,"jack",1.7272531968666e-05
12,"jack",8.66519219954186e-06
13,"jack",7.72031813449901e-06
14,"jack",4.23388279411604e-06
15,"jack",1.16843191626174e-06
1,"james",3.97039317455494e-05
2,"james",0.000139753386760623
3,"james",6.03739229409733e-06
4,"james",0.00012526634144833
5,"james",0.000352162753607765
6,"james",0.0005404940915206
7,"james",5.74751408218335e-05
8,"james",0.00149092204378998
9,"james",6.47677249973209e-05
10,"james",0.000371940570442903
11,"james",8.68328018173901e-05
12,"james",0.000339672099832115
13,"james",0.000165707560620992
14,"james",2.31488307151886e-05
15,"james",5.22911056409427e-05
1,"jared",0.00284465054073345
2,"jared",1.99264182510958e-05
3,"jared",9.62881208402185e-06
4,"jared",2.30234653482078e-05
5,"jared",3.8683614014752e-06
6,"jared",1.7706225881011e-05
7,"jared",8.32538762996807e-06
8,"jared",1.10280100848078e-07
9,"jared",3.12104375797247e-07
10,"jared",1.72216052716812e-05
11,"jared",3.11467950100834e-05
12,"jared",4.4891336890645e-06
13,"jared",2.67540361687762e-05
14,"jared",7.50579665168822e-06
15,"jared",8.74587863374914e-07
1,"jeb",0.00149621141874588
2,"jeb",0.000653001267419109
3,"jeb",0.000327516794966243
4,"jeb",0.000157851096786271
5,"jeb",0.000330184895735969
6,"jeb",0.00335723714385195
7,"jeb",0.00345125355735586
8,"jeb",0.00107953121104608
9,"jeb",0.000457134196298894
10,"jeb",0.00353823555927048
11,"jeb",0.00209304857042595
12,"jeb",0.00411402379307401
13,"jeb",0.000418701816823321
14,"jeb",0.000302885263898517
15,"jeb",0.00547839679478648
1,"jeff",0.00025658809648962
2,"jeff",0.000540378398201008
3,"jeff",8.30867962441201e-05
4,"jeff",8.17824670952094e-05
5,"jeff",0.000113698813602536
6,"jeff",0.000204725724102666
7,"jeff",8.04324883926165e-05
8,"jeff",0.000192456911100266
9,"jeff",3.68039705954999e-05
10,"jeff",0.000150037749506674
11,"jeff",4.97894794049464e-05
12,"jeff",0.00052143969618603
13,"jeff",0.000478213297247775
14,"jeff",0.000434923215740209
15,"jeff",0.000291146927155937
1,"jerry",4.85146530161998e-05
2,"jerry",0.000222276847605261
3,"jerry",7.58708501904239e-05
4,"jerry",0.000194279088368471
5,"jerry",0.000162875600041198
6,"jerry",0.000278866841521815
7,"jerry",6.66413919778095e-05
8,"jerry",0.000161191380542099
9,"jerry",9.40443812230959e-06
10,"jerry",0.000210536278634591
11,"jerry",0.000581863058983172
12,"jerry",0.000158730618068914
13,"jerry",0.00299816788778211
14,"jerry",0.000161447780819954
15,"jerry",2.05396619308127e-05
1,"jersey",2.00400286103918e-05
2,"jersey",0.000273135745254211
3,"jersey",0.000168430900372544
4,"jersey",5.69980014627985e-05
5,"jersey",0.000287289522583669
6,"jersey",2.59832143690722e-05
7,"jersey",6.3090332638916e-05
8,"jersey",0.000236164094310408
9,"jersey",0.000106687526911963
10,"jersey",6.33835952299957e-05
11,"jersey",0.000150261190589324
12,"jersey",0.000269682075116216
13,"jersey",0.000260988838274027
14,"jersey",0.000337887087056766
15,"jersey",0.000356833140599839
1,"jew",2.01338388753503e-06
2,"jew",0.00184402436886198
3,"jew",4.57156819462612e-08
4,"jew",2.32922357316576e-07
5,"jew",6.42587719210912e-09
6,"jew",1.15130922247395e-07
7,"jew",8.64186134997222e-08
8,"jew",5.01851203960123e-08
9,"jew",1.49620454952608e-08
10,"jew",1.49598563846944e-07
11,"jew",7.81710563020768e-07
12,"jew",1.82155125886863e-07
13,"jew",6.57807496728028e-08
14,"jew",3.86710518943067e-08
15,"jew",1.81090330674457e-07
1,"jill",3.08126336352082e-05
2,"jill",2.06370595241805e-06
3,"jill",6.84152620481719e-06
4,"jill",6.8750133263597e-06
5,"jill",9.96354801450677e-06
6,"jill",3.99907193951596e-06
7,"jill",1.06607858429617e-05
8,"jill",5.47329692002431e-06
9,"jill",0.00139343844119303
10,"jill",1.6732482535831e-06
11,"jill",4.48478425978701e-06
12,"jill",0.000652376785752035
13,"jill",1.94197399843766e-06
14,"jill",2.19209389017355e-05
15,"jill",1.3651767605377e-06
1,"jim",5.79499928566542e-05
2,"jim",2.27859312902816e-05
3,"jim",2.08018502531968e-05
4,"jim",1.41051017082859e-05
5,"jim",4.51882978519366e-05
6,"jim",4.71680069964256e-05
7,"jim",1.00856745781975e-05
8,"jim",9.82654709537095e-05
9,"jim",0.000403039767887474
10,"jim",5.19856948745423e-05
11,"jim",5.72980809204609e-05
12,"jim",1.62466913328109e-05
13,"jim",0.000520315277701554
14,"jim",0.000130779337354845
15,"jim",4.18977470731141e-06
1,"job",0.00247146520325458
2,"job",0.0153001924665252
3,"job",0.000206378808632021
4,"job",0.00473825799473722
5,"job",0.00582667638114609
6,"job",0.00261865464189088
7,"job",0.00268388778528598
8,"job",0.00935149550188118
9,"job",0.000931275232524455
10,"job",0.00284439569187195
11,"job",0.000776037438841281
12,"job",0.00117727406825733
13,"job",0.000634355095230997
14,"job",0.00393779270508329
15,"job",0.0041754433761348
1,"joe",0.0021596072971224
2,"joe",0.000536091499562729
3,"joe",0.00048345372967843
4,"joe",0.00165475270290638
5,"joe",0.000710000319236971
6,"joe",0.000160607518980098
7,"joe",0.000186032111916826
8,"joe",0.000224178332076136
9,"joe",0.000945338529637848
10,"joe",0.000128261441709147
11,"joe",0.00164217635508542
12,"joe",0.000681405997087987
13,"joe",0.000381133695938001
14,"joe",0.00154864996201366
15,"joe",0.000604893157206346
1,"john",0.00290092433862499
2,"john",0.00370554544426887
3,"john",0.00423623095485025
4,"john",0.00428681405089111
5,"john",0.00235460506257263
6,"john",0.00366649021793877
7,"john",0.00388079065227226
8,"john",0.00830798900771322
9,"john",0.00458760493856216
10,"john",0.00360556268711892
11,"john",0.00375179974676964
12,"john",0.00371314948288936
13,"john",7.68733521836985e-05
14,"john",5.58593556838716e-05
15,"john",0.00290732445265055
1,"johnson",0.000422048489092254
2,"johnson",0.000175848195969946
3,"johnson",0.000791764073638392
4,"johnson",0.0010974951223402
5,"johnson",0.000295992228036725
6,"johnson",0.000167188484352033
7,"johnson",0.000552771635090711
8,"johnson",7.10507511515173e-06
9,"johnson",0.000236969191876428
10,"johnson",0.00126673650171905
11,"johnson",0.000189982359264607
12,"johnson",5.93086421413907e-05
13,"johnson",2.58435971021828e-05
14,"johnson",0.000682535968748043
15,"johnson",0.0002180421958792
1,"join",6.60119146516523e-05
2,"join",3.98662079123698e-05
3,"join",5.23327316670393e-05
4,"join",2.05933649567675e-05
5,"join",0.000176720283253101
6,"join",4.45880294257641e-05
7,"join",5.37066854387809e-05
8,"join",0.00133551742332649
9,"join",0.000921050023925261
10,"join",5.22883855574065e-05
11,"join",1.74531261724956e-05
